ID,ID2,Item title,Final URL,Image URL,Item subtitle,Item description,Item category,Price,Sale price
1856,,"Нежный паштет с говяжьей печенью «Главпродукт», 240 г",https://baron.kz/index.php?route=product/product&path=261&product_id=1856,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/nezhnyj-pashtet-s-govyazhej-pechenyu-glavprodukt-240-g-600x400.jpg,,,,480.00 KZT,
1634,,"Килька балтийская в томатном соусе чили «За Родину», 240 г",https://baron.kz/konservy/kilka-baltijskaya-v-tomatnom-souse-chili-za-rodinu-240-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/zarodinu/kilka-baltijskaya-v-tomatnom-souse-chili-za-rodinu-240-g-600x400.jpg,,,,700.00 KZT,
1849,,"Горошек нежный Bonduelle, 580 мл",https://baron.kz/index.php?route=product/product&path=261&product_id=1849,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/goroshek-nezhnyj-bonduelle-580-ml-600x400.jpg,,,,1215.00 KZT,
1372,,"Мойва копченая в масле «Рыбное меню», 175 г",https://baron.kz/konservy/mojva-kopchenaya-v-masle-rybnoe-menyu-175-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/mojva-kopchenaya-v-masle-rybnoe-menyu-175-g-600x400.jpg,,,,1110.00 KZT,
1337,,"Оливки зеленые с лимоном ITLV, 300 г",https://baron.kz/konservy/olivki-zelenye-s-limonom-itlv-300-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/olivki-zelenye-s-limonom-itlv-300-g-600x400.jpg,,,,1640.00 KZT,
1334,,"Оливки зеленые без косточки ITLV, 300 г",https://baron.kz/konservy/olivki-zelenye-bez-kostochki-itlv-300-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/olivki-zelenye-bez-kostochki-itlv-300-g-600x400.jpg,,,,1640.00 KZT,
1350,,"Овощная смесь «Италия Микс» Bonduelle, 425 мл",https://baron.kz/konservy/ovoshchnaya-smes-italiya-miks-bonduelle-425-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/ovoshchnaya-smes-italiya-miks-bonduelle-425-ml-600x400.jpg,,,,1010.00 KZT,
1850,,"Кусочки ананаса в сиропе Makarena, 580 мл",https://baron.kz/index.php?route=product/product&path=261&product_id=1850,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/kusochki-ananasa-v-sirope-makarena-580-ml-600x400.jpg,,,,1900.00 KZT,
1848,,"Кукуруза золотистая консервированная Bonduelle, 500 мл",https://baron.kz/index.php?route=product/product&path=261&product_id=1848,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/kukuruza-zolotistaya-konservirovannaya-bonduelle-500-ml-600x400.jpg,,,,1155.00 KZT,
1354,,"Белая фасоль Bonduelle, 425 мл",https://baron.kz/konservy/belaya-fasol-bonduelle-425-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/belaya-fasol-bonduelle-425-ml-600x400.jpg,,,,710.00 KZT,
1512,,"Шпроты в томатном соусе «За Родину», 240 г",https://baron.kz/konservy/shproty-v-tomatnom-souse-za-rodinu-240-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/zarodinu/shproty-v-tomatnom-souse-za-rodinu-240-g-600x400.jpg,,,,590.00 KZT,
1370,,"Килька балтийская копченая в томатном соусе «Рыбное меню», 175 г",https://baron.kz/konservy/kilka-baltijskaya-kopchenaya-v-tomatnom-souse-rybnoe-menyu-175-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/kilka-baltijskaya-kopchenaya-v-tomatnom-souse-rybnoe-menyu-175-g-600x400.jpg,,,,860.00 KZT,
1999,,"Шпроты копченые в томатном соусе «Рыбное меню», 175 г",https://baron.kz/index.php?route=product/product&path=261&product_id=1999,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/shproty-kopchenye-v-tomatnom-souse-rybnoe-menyu-175-g-600x400.jpg,,,,985.00 KZT,
1860,,"Сардина копченая в масле «Главпродукт», 175 г",https://baron.kz/index.php?route=product/product&path=261&product_id=1860,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/sardina-kopchenaya-v-masle-glavprodukt-175-g-600x400.jpg,,,,1035.00 KZT,
1217,,"Персики в сиропе Lorado, 425 мл",https://baron.kz/konservy/persiki-v-sirope-lorado-425-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/persiki-v-sirope-lorado-425-ml-600x400.jpg,,,,1140.00 KZT,
1516,,"Паштет шпротный «За Родину», 170 г",https://baron.kz/konservy/pashtet-shprotnyj-za-rodinu-170-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/zarodinu/pashtet-shprotnyj-za-rodinu-170-g-600x400.jpg,,,,375.00 KZT,
1351,,"Овощная смесь «Чили Микс» Bonduelle, 425 мл",https://baron.kz/konservy/ovoshchnaya-smes-chili-miks-bonduelle-425-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/ovoshchnaya-smes-chili-miks-bonduelle-425-ml-600x400.jpg,,,,1010.00 KZT,
1497,,"Ананасы в сиропе Lorado, 580 мл",https://baron.kz/konservy/ananasy-v-sirope-lorado-580-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/ananasy-v-sirope-lorado-580-ml-600x400.jpg,,,,1815.00 KZT,
1504,,"Фасоль красная в классическом барбекю Bonduelle , 350 мл",https://baron.kz/konservy/fasol-krasnaya-v-klassicheskom-barbekyu-bonduelle-350-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/fasol-krasnaya-v-klassicheskom-barbekyu-bonduelle-350-ml-600x400.jpg,,,,925.00 KZT,
1178,,"Дядя Ваня кукуруза сахарная, 340 г",https://baron.kz/konservy/dyadya-vanya-kukuruza-saharnaya-340-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-kukuruza-saharnaya-340-g-600x400.jpg,,,,870.00 KZT,
1206,,"Оливки зеленые без косточки, 350 г",https://baron.kz/konservy/olivki-zelenye-bez-kostochki-350-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/olivki-zelenye-bez-kostochki-600x400.jpg,,,,1645.00 KZT,
1732,,"Овощная смесь «Мексика Микс» Bonduelle, 425 мл",https://baron.kz/konservy/ovoshchnaya-smes-meksika-miks-bonduelle-425-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/ovoshchnaya-smes-meksika-miks-bonduelle-425-ml-600x400.jpg,,,,1010.00 KZT,
1205,,"Маслины без косточки Makarena, 300 г",https://baron.kz/konservy/masliny-bez-kostochki-300-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/masliny-bez-kostochki-600x400.jpg,,,,1440.00 KZT,
1730,,"Горошек молодой Bonduelle, 212 мл",https://baron.kz/konservy/goroshek-molodoj-bonduelle-212-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/goroshek-molodoj-bonduelle-212-ml-600x400.jpg,,,,540.00 KZT,
1857,,"Сардина в томатном соусе «Балтийский невод», 240 г",https://baron.kz/index.php?route=product/product&path=261&product_id=1857,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/sardina-v-tomatnom-souse-baltijskij-bereg-240-g-600x400.jpg,,,,775.00 KZT,
1215,,"Оливки зелёные с лимоном Makarena, 314 мл",https://baron.kz/konservy/olivki-zelyonye-s-limonom-makarena-314-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/olivki-zelyonye-s-limonom-makarena-314-ml-600x400.jpg,,,,1485.00 KZT,
1508,,"Балтийская сардина по-венгерски в соусе лечо «За Родину», 175 г",https://baron.kz/konservy/baltijskaya-sardina-po-vengerski-v-souse-lecho-za-rodinu-175-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/zarodinu/baltijskaya-sardina-po-vengerski-v-souse-lecho-za-rodinu-175-g-600x400.jpg,,,,775.00 KZT,
1859,,"Сардина с добавлением масла «Балтийский невод», 240 г",https://baron.kz/index.php?route=product/product&path=261&product_id=1859,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/sardina-s-dobavleniem-masla-baltijskij-nevod-240-g-600x400.jpg,,,,815.00 KZT,
1207,,"Шампиньоны резаные Lorado, 212 мл",https://baron.kz/konservy/shampinony-rezanye-lorado-212-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/shampinony-rezanye-lorado-212-ml-600x400.jpg,,,,715.00 KZT,
1338,,"Маслины без косточки ITLV, 370 г",https://baron.kz/konservy/masliny-bez-kostochki-itlv-370-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/masliny-bez-kostochki-itlv-370-g-600x400.jpg,,,,1765.00 KZT,
1632,,"Килька балтийская обжаренная в томатном соусе «За Родину», 240 г",https://baron.kz/konservy/kilka-baltijskaya-obzharennaya-v-tomatnom-souse-za-rodinu-240-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/zarodinu/kilka-baltijskaya-obzharennaya-v-tomatnom-souse-za-rodinu-240-g-600x400.jpg,,,,495.00 KZT,
1503,,"Фасоль со сладким перцем Bonduelle, 350 мл",https://baron.kz/konservy/fasol-so-sladkim-percem-bonduelle-350-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/fasol-so-sladkim-percem-bonduelle-350-ml-600x400.jpg,,,,925.00 KZT,
1863,,"Сельдь с добавлением масла «Балтийский невод», 240 г",https://baron.kz/index.php?route=product/product&path=261&product_id=1863,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/seld-s-dobavleniem-masla-baltijskij-nevod-240-g-600x400.jpg,,,,750.00 KZT,
1348,,"Горошек нежный Bonduelle, 425 мл",https://baron.kz/konservy/goroshek-nezhnyj-bonduelle-425-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/goroshek-nezhnyj-bonduelle-425-ml-600x400.jpg,,,,810.00 KZT,
1216,,"Абрикосы в сиропе Lorado, 425 мл",https://baron.kz/konservy/abrikosy-v-sirope-lorado-425-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/abrikosy-v-sirope-lorado-425-ml-600x400.jpg,,,,1115.00 KZT,
1851,,"Кольца ананаса в сиропе Makarena, 580 мл",https://baron.kz/index.php?route=product/product&path=261&product_id=1851,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/kolca-ananasa-v-sirope-makarena-580-ml-600x400.jpg,,,,1995.00 KZT,
1179,,"Дядя Ваня горошек зеленый, 400 г",https://baron.kz/konservy/dyadya-vanya-goroshek-zelenyj-400-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-goroshek-zelenyj-340-g-600x400.jpg,,,,700.00 KZT,
1054,,"«По-аджарски» закусочка аджика домашняя «Дядя Ваня», 460 г",https://baron.kz/solenya/dyadya-vanya-zakusochka-adzhika-domashnyaya-po-adzharski-460-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-zakusochka-adzhika-domashnyaya-po-adzharski-460-g-600x400.jpg,,,,1095.00 KZT,
1500,,"Салат осенний «Цин-Каз», 700 г",https://baron.kz/solenya/salat-osennij-cin-kaz-700-g/,https://baron.kz/image/cache/catalog/catalog/solenya/salat-osennij-cin-kaz-700-g-600x400.jpg,,,,960.00 KZT,
1711,,"Салат красная фасоль «Цин-Каз», 710 г",https://baron.kz/solenya/salat-krasnaya-fasol-cin-kaz-710-g/,https://baron.kz/image/cache/catalog/catalog/solenya/salat-krasnaya-fasol-cin-kaz-710-g-600x400.jpg,,,,1035.00 KZT,
1456,,"Фасоль печеная по-домашнему «Дядя Ваня», 460 г",https://baron.kz/solenya/fasol-pechenaya-po-domashnemu-dyadya-vanya-460-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadyavanya/fasol-pechenaya-po-domashnemu-dyadya-vanya-460-g-600x400.jpg,,,,1140.00 KZT,
1498,,"Томаты черри Globus, 720 мл",https://baron.kz/solenya/tomaty-cherri-globus-720-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/tomaty-cherri-globus-720-ml-600x400.jpg,,,,1020.00 KZT,
1726,,"Огурцы маринованные Primario, 2 кг",https://baron.kz/solenya/ogurcy-marinovannye-primario-2-kg/,https://baron.kz/image/cache/catalog/catalog/solenya/ogurcy-marinovannye-primario-2-kg-600x400.jpg,,,,1770.00 KZT,
1211,,"Кобра жгучая «Цин-Каз», 500 г",https://baron.kz/solenya/kobra-zhguchaya-cin-kaz-500-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/kobra-zhguchaya-cin-kaz-500-g-600x400.jpg,,,,1010.00 KZT,
1169,,"Икра из кабачков «Дядя Ваня», 460 г",https://baron.kz/solenya/dyadya-vanya-ikra-iz-kabachkov-460-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-ikra-iz-kabachkov-460-g-600x400.jpg,,,,770.00 KZT,
1416,,"Грибы опята Lorado маринованные, 580 мл",https://baron.kz/solenya/griby-opyata-lorado-marinovannye-850-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/griby-opyata-lorado-marinovannye-850-ml-600x400.jpg,,,,2315.00 KZT,
1455,,"Ризотто с грибами по-милански «Дядя Ваня», 460 г",https://baron.kz/solenya/rizotto-s-gribami-po-milanski-dyadya-vanya-460-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadyavanya/rizotto-s-gribami-po-milanski-dyadya-vanya-460-g-600x400.jpg,,,,1105.00 KZT,
1053,,"Лечо закарпатское «Дядя Ваня», 680 г",https://baron.kz/solenya/dyadya-vanya-lecho-zakarpatskoe-680-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-lecho-zakarpatskoe-680-g-600x400.jpg,,,,1200.00 KZT,
1501,,"Лечо в томатном соусе «Цин-Каз», 650 г",https://baron.kz/solenya/lecho-v-tomatnom-souse-cin-kaz-650-g/,https://baron.kz/image/cache/catalog/catalog/solenya/lecho-v-tomatnom-souse-cin-kaz-650-g-600x400.jpg,,,,960.00 KZT,
1451,,"Кабачки в аджике по-тбилисски «Дядя Ваня», 460 г",https://baron.kz/solenya/kabachki-v-adzhike-po-tbilisski-dyadya-vanya-460-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadyavanya/kabachki-v-adzhike-po-tbilisski-dyadya-vanya-460-g-600x400.jpg,,,,1080.00 KZT,
1580,,"Икра овощная любительская Marinelle, 500 мл",https://baron.kz/solenya/ikra-ovoshchnaya-lyubitelskaya-marinelle-500-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/ikra-ovoshchnaya-lyubitelskaya-marinelle-500-ml-600x400.jpg,,,,1095.00 KZT,
1454,,"Закусочка мелитопольская «Дядя Ваня», 460 г",https://baron.kz/solenya/zakusochka-melitopolskaya-dyadya-vanya-460-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadyavanya/zakusochka-melitopolskaya-dyadya-vanya-460-g-600x400.jpg,,,,1155.00 KZT,
1056,,"Томаты маринованные «Дядя Ваня», 680 г",https://baron.kz/solenya/dyadya-vanya-tomaty-marinovannye-680-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-tomaty-marinovannye-680-g-600x400.jpg,,,,1150.00 KZT,
1499,,"Перец в масле с чесноком и зеленью «Цин-Каз», 630 г",https://baron.kz/solenya/perec-v-masle-s-chesnokom-i-zelenyu-cin-kaz-630-g/,https://baron.kz/image/cache/catalog/catalog/solenya/perec-v-masle-s-chesnokom-i-zelenyu-cin-kaz-630-g-600x400.jpg,,,,960.00 KZT,
1933,,"Корнишоны по-берлински «Дядя Ваня», 350 г",https://baron.kz/index.php?route=product/product&path=262&product_id=1933,https://baron.kz/image/cache/catalog/catalog/solenya/kornishony-po-berlinski-dyadya-vanya-350-g-600x400.jpg,,,,1055.00 KZT,
1581,,"Икра нежная кабачковая Marinelle, 500 мл",https://baron.kz/solenya/ikra-nezhnaya-kabachkovaya-marinelle-500-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/ikra-nezhnaya-kabachkovaya-marinelle-500-ml-600x400.jpg,,,,1025.00 KZT,
1927,,"Ассорти овощное №2 огурцы, помидоры Primario, 700 г",https://baron.kz/index.php?route=product/product&path=262&product_id=1927,https://baron.kz/image/cache/catalog/catalog/solenya/assorti-ovoshchnoe-2-ogurcy-pomidory-primario-700-g-600x400.jpg,,,,1125.00 KZT,
1239,,"Пикули Одесские «Дядя Ваня», 350 г",https://baron.kz/solenya/dyadya-vanya-ogurchiki-pikuli-odesskie-350-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadya-vanya-ogurchiki-pikuli-odesskie-350-g-600x400.jpg,,,,1080.00 KZT,
1579,,"Томаты деликатесные Marinelle, 720 мл",https://baron.kz/solenya/tomaty-delikatesnye-marinelle-720-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/tomaty-delikatesnye-marinelle-720-ml-600x400.jpg,,,,1135.00 KZT,
1167,,"Огурчики маринованные чили «Дядя Ваня», 350 г",https://baron.kz/solenya/dyadya-vanya-ogurchiki-marinovannye-chili-350-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-ogurchiki-marinovannye-chili-350-g-600x400.jpg,,,,1085.00 KZT,
1212,,"Икра из баклажанов Marinelle, 510 г",https://baron.kz/solenya/ikra-iz-baklazhanov-marinelle-510-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/ikra-iz-baklazhanov-marinelle-510-g-600x400.jpg,,,,1095.00 KZT,
1165,,"Огурчики по-берлински «Дядя Ваня», 680 г",https://baron.kz/solenya/ogurchiki-po-berlinski-680-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/ogurchiki-po-berlinski-680-g-600x400.jpg,,,,1430.00 KZT,
1055,,"Икра из баклажанов по-балкански «Дядя Ваня», 460 г",https://baron.kz/solenya/dyadya-vanya-ikra-iz-baklazhanov-po-balkanski-460-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-ikra-iz-baklazhanov-po-balkanski-460-g-600x400.jpg,,,,1270.00 KZT,
1577,,"Баклажаны обжаренные в томатном соусе с чесноком Marinelle, 500 мл",https://baron.kz/solenya/baklazhany-obzharennye-v-tomatnom-souse-s-chesnokom-marinelle-500-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/baklazhany-obzharennye-v-tomatnom-souse-s-chesnokom-marinelle-500-ml-600x400.jpg,,,,1315.00 KZT,
1734,,"Лечо Bonduelle, 500 мл",https://baron.kz/solenya/lecho-bonduelle-500-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/lecho-bonduelle-500-ml-600x400.jpg,,,,1365.00 KZT,
1988,,"Ассорти овощное №2 высшего сорта Marinelle, 720 мл",https://baron.kz/index.php?route=product/product&path=262&product_id=1988,https://baron.kz/image/cache/catalog/catalog/solenya/assorti-ovoshchnoe-2-vysshego-sorta-marinelle-720-ml-600x400.jpg,,,,1250.00 KZT,
1222,,"Томаты черри деликатесные Marinelle, 720 мл",https://baron.kz/solenya/tomaty-cherri-delikatesnye-marinelle-720-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/tomaty-cherri-delikatesnye-marinelle-720-ml-600x400.jpg,,,,1135.00 KZT,
1452,,"Перец чили маринованный «Дядя Ваня», 340 г",https://baron.kz/solenya/perec-chili-marinovannyj-dyadya-vanya-340-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadyavanya/perec-chili-marinovannyj-dyadya-vanya-340-g-600x400.jpg,,,,1355.00 KZT,
1847,,"Патиссоны Primario, 700 г",https://baron.kz/index.php?route=product/product&path=262&product_id=1847,https://baron.kz/image/cache/catalog/catalog/solenya/patissony-primario-700-g-600x400.jpg,,,,1500.00 KZT,
1453,,"Закусочка венгерская «Дядя Ваня», 460 г",https://baron.kz/solenya/zakusochka-vengerskaya-dyadya-vanya-460-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadyavanya/zakusochka-vengerskaya-dyadya-vanya-460-g-600x400.jpg,,,,1155.00 KZT,
1170,,"Ассорти овощное «Дядя Ваня», 680 г",https://baron.kz/solenya/dyadya-vanya-assorti-ovoshchnoe-680-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/dyadya-vanya-assorti-ovoshchnoe-680-g-600x400.jpg,,,,1395.00 KZT,
1352,,"Томаты очищенные в томатной мякоти Bonduelle, 720 мл",https://baron.kz/solenya/tomaty-ochishchennye-v-tomatnoj-myakoti-bonduelle-720-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/tomaty-ochishchennye-v-tomatnoj-myakoti-bonduelle-720-ml-600x400.jpg,,,,1200.00 KZT,
1240,,"Томаты в томатном соке «Дядя Ваня», 680 г",https://baron.kz/solenya/dyadya-vanya-tomaty-v-tomatnom-soke-680-g/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/dyadya-vanya-tomaty-v-tomatnom-soke-680-g-600x400.jpg,,,,1315.00 KZT,
2019,,"Огурцы маринованные Marinelle, 710 г",https://baron.kz/index.php?route=product/product&path=262&product_id=2019,https://baron.kz/image/cache/catalog/catalog/solenya/ogurcy-marinovannye-marinelle-710-g-600x400.jpg,,,,1285.00 KZT,
1576,,"Баклажаны обжаренные в томатном соусе Marinelle, 500 мл",https://baron.kz/solenya/baklazhany-obzharennye-v-tomatnom-souse-marinelle-500-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/baklazhany-obzharennye-v-tomatnom-souse-marinelle-500-ml-600x400.jpg,,,,1315.00 KZT,
1751,,"Аджика острая с перцем чили «Дядя Ваня», 370 г",https://baron.kz/solenya/adzhika-ostraya-s-percem-chili-dyadya-vanya-370-g/,https://baron.kz/image/cache/catalog/catalog/solenya/adzhika-ostraya-s-percem-chili-dyadya-vanya-370-g-600x400.jpg,,,,875.00 KZT,
1713,,"Огурцы маринованные Marinelle, 2000 мл",https://baron.kz/solenya/ogurcy-marinovannye-marinelle-2000-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/ogurcy-marinovannye-marinelle-2000-ml-600x400.jpg,,,,1545.00 KZT,
1939,,"Перчики «Мастер Кан» ПириПири, 350 г",https://baron.kz/index.php?route=product/product&path=262&product_id=1939,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/perchiki-master-kan-piripiri-350-g-600x400.jpg,,,,630.00 KZT,
1495,,"Огурцы маринованные Lorado, 720 мл",https://baron.kz/solenya/ogurcy-marinovannye-lorado-720-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/ogurcy-marinovannye-lorado-720-ml-600x400.jpg,,,,1475.00 KZT,
1344,,"Грибное ассорти Lorado, 580 мл",https://baron.kz/solenya/gribnoe-assorti-lorado-580-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/gribnoe-assorti-lorado-580-ml-600x400.jpg,,,,1940.00 KZT,
1494,,"Ассорти из огурцов и томатов Lorado, 720 мл",https://baron.kz/solenya/assorti-iz-ogurcov-i-tomatov-lorado-720-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/assorti-iz-ogurcov-i-pomidorov-lorado-720-ml-600x400.jpg,,,,1475.00 KZT,
1925,,"Томаты деликатесные Asanych, 720 мл",https://baron.kz/index.php?route=product/product&path=262&product_id=1925,https://baron.kz/image/cache/catalog/catalog/solenya/tomaty-delikatesnye-asanych-720-ml-600x400.jpg,,,,915.00 KZT,
1688,,"Салат лечо «Барские продукты», 700 г",https://baron.kz/solenya/salat-lecho-barskie-produkty-700-g/,https://baron.kz/image/cache/catalog/catalog/solenya/salat-lecho-barskie-produkty-700-g-600x400.jpg,,,,1065.00 KZT,
1926,,"Икра из кабачков Asanych, 500 мл",https://baron.kz/index.php?route=product/product&path=262&product_id=1926,https://baron.kz/image/cache/catalog/catalog/solenya/ikra-iz-kabachkov-asanych-500-ml-600x400.jpg,,,,980.00 KZT,
1213,,"Томаты в собственном соку Globus, 720 мл",https://baron.kz/solenya/tomaty-v-sobstvennom-soku-globus-720-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/tomaty-v-sobstvennom-soku-globus-720-ml-600x400.jpg,,,,1090.00 KZT,
1493,,"Корнишоны маринованные Lorado, 720 мл",https://baron.kz/solenya/kornishony-marinovannye-lorado-720-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/kornishony-marinovannye-lorado-720-ml-600x400.jpg,,,,1750.00 KZT,
1415,,"Грибы шампиньоны Lorado маринованные, 580  мл",https://baron.kz/solenya/griby-shampinony-lorado-marinovannye-850-ml/,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/griby-shampinony-lorado-marinovannye-850-ml-600x400.jpg,,,,2515.00 KZT,
1689,,"Салат рагу «Барские продукты», 700 г",https://baron.kz/solenya/salat-ragu-barskie-produkty-700-g/,https://baron.kz/image/cache/catalog/catalog/solenya/salat-ragu-barskie-produkty-700-g-600x400.jpg,,,,1065.00 KZT,
1938,,"Перчики «Мастер Кан» Пиканте, 350 г",https://baron.kz/index.php?route=product/product&path=262&product_id=1938,https://baron.kz/image/cache/catalog/catalog/konservy-i-solenya/perchiki-master-kan-pikante-350-g-600x400.jpg,,,,570.00 KZT,
1693,,"Томаты черри маринованные «Барские продукты», 700 г",https://baron.kz/solenya/tomaty-cherri-marinovannye-barskie-produkty-700-g/,https://baron.kz/image/cache/catalog/catalog/solenya/tomaty-cherri-marinovannye-barskie-produkty-700-g-600x400.jpg,,,,980.00 KZT,
1714,,"Корнишоны Kuhne, 330 мл",https://baron.kz/solenya/kornishony-kuhne-370-ml/,https://baron.kz/image/cache/catalog/catalog/solenya/kornishony-kuhne-370-ml-600x400.jpg,,,,1030.00 KZT,
1542,,"Макароны спагетти «Султан», 400 г",https://baron.kz/makaronnye-izdeliya/makarony-spagetti-sultan-400-g/,https://baron.kz/image/cache/catalog/catalog/makarony/sultan/makarony-spagetti-sultan-400-g-600x400.jpg,,,,385.00 KZT,
1540,,"Макароны лингвини «Султан», 400 г",https://baron.kz/makaronnye-izdeliya/makarony-lingvini-sultan-400-g/,https://baron.kz/image/cache/catalog/catalog/makarony/sultan/makarony-lingvini-sultan-400-g-600x400.jpg,,,,385.00 KZT,
1082,,"Макароны спираль «Makfa», 400 г",https://baron.kz/makaronnye-izdeliya/makarony-spiral-makfa-400-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/makarony-spiral-makfa-400-g-600x400.jpg,,,,415.00 KZT,
1099,,"Макароны улитки «Makfa», 400 г",https://baron.kz/makaronnye-izdeliya/makarony-ulitki-makfa-400-g/,https://baron.kz/image/cache/catalog/catalog/bakaleya/makarony-ulitki-makfa-400-g-600x400.jpg,,,,415.00 KZT,
1715,,"Макароны гнезда Makfa, 450 г",https://baron.kz/makaronnye-izdeliya/makarony-gnezda-makfa-450-g/,https://baron.kz/image/cache/catalog/catalog/makarony/makarony-gnezda-makfa-450-g-600x400.jpg,,,,600.00 KZT,
1444,,"Паста Barilla Bavette, 450 г",https://baron.kz/makaronnye-izdeliya/pasta-barilla-bavette-450-g/,https://baron.kz/image/cache/catalog/catalog/makarony/barilla/pasta-barilla-bavette-450-g-600x400.jpg,,,,755.00 KZT,
1531,,"Лапша гнездовая 5 мм «Султан», 400 г",https://baron.kz/makaronnye-izdeliya/lapsha-gnezdovaya-5-mm-sultan-400-g/,https://baron.kz/image/cache/catalog/catalog/makarony/sultan/lapsha-gnezdovaya-5-mm-sultan-250-g-600x400.jpg,,,,385.00 KZT,
1532,,"Макароны рожки №8 «Султан», 400 г",https://baron.kz/makaronnye-izdeliya/makarony-rozhki-8-sultan-400-g/,https://baron.kz/image/cache/catalog/catalog/makarony/sultan/makarony-rozhki-8-sultan-400-g-600x400.jpg,,,,385.00 KZT,
